image_id,discard_reason,technical_warning_name
1736.png,demasiados componentes/células segmentadas,warning_too_many_components
1740.png,demasiados componentes/células segmentadas,warning_too_many_components
1741.png,demasiados componentes/células segmentadas,warning_too_many_components
1742.png,demasiados componentes/células segmentadas,warning_too_many_components
1743.png,demasiados componentes/células segmentadas,warning_too_many_components
1746.png,demasiados componentes/células segmentadas,warning_too_many_components
1747.png,demasiados componentes/células segmentadas,warning_too_many_components
1749.png,demasiados componentes/células segmentadas,warning_too_many_components
1750.png,demasiados componentes/células segmentadas,warning_too_many_components
1752.png,demasiados componentes/células segmentadas,warning_too_many_components
1753.png,demasiados componentes/células segmentadas,warning_too_many_components
1754.png,demasiados componentes/células segmentadas,warning_too_many_components
1755.png,demasiados componentes/células segmentadas,warning_too_many_components
1756.png,demasiados componentes/células segmentadas,warning_too_many_components
1757.png,demasiados componentes/células segmentadas,warning_too_many_components
1762.png,demasiados componentes/células segmentadas,warning_too_many_components
1763.png,demasiados componentes/células segmentadas,warning_too_many_components
1765.png,demasiados componentes/células segmentadas,warning_too_many_components
1766.png,demasiados componentes/células segmentadas,warning_too_many_components
1768.png,demasiados componentes/células segmentadas,warning_too_many_components
1770.png,demasiados componentes/células segmentadas,warning_too_many_components
1771.png,demasiados componentes/células segmentadas,warning_too_many_components
1772.png,demasiados componentes/células segmentadas,warning_too_many_components
1773.png,demasiados componentes/células segmentadas,warning_too_many_components
1774.png,demasiados componentes/células segmentadas,warning_too_many_components
1776.png,demasiados componentes/células segmentadas,warning_too_many_components
1778.png,demasiados componentes/células segmentadas,warning_too_many_components
1779.png,demasiados componentes/células segmentadas,warning_too_many_components
1780.png,demasiados componentes/células segmentadas,warning_too_many_components
1781.png,demasiados componentes/células segmentadas,warning_too_many_components
1782.png,demasiados componentes/células segmentadas,warning_too_many_components
1783.png,demasiados componentes/células segmentadas,warning_too_many_components
1784.png,demasiados componentes/células segmentadas,warning_too_many_components
1787.png,demasiados componentes/células segmentadas,warning_too_many_components
1791.png,demasiados componentes/células segmentadas,warning_too_many_components
1792.png,demasiados componentes/células segmentadas,warning_too_many_components
1793.png,demasiados componentes/células segmentadas,warning_too_many_components
1795.png,demasiados componentes/células segmentadas,warning_too_many_components
1800.png,demasiados componentes/células segmentadas,warning_too_many_components
1801.png,demasiados componentes/células segmentadas,warning_too_many_components
1802.png,demasiados componentes/células segmentadas,warning_too_many_components
1803.png,demasiados componentes/células segmentadas,warning_too_many_components
1805.png,demasiados componentes/células segmentadas,warning_too_many_components
1807.png,demasiados componentes/células segmentadas,warning_too_many_components
1808.png,demasiados componentes/células segmentadas,warning_too_many_components
1810.png,demasiados componentes/células segmentadas,warning_too_many_components
1812.png,demasiados componentes/células segmentadas,warning_too_many_components
1813.png,demasiados componentes/células segmentadas,warning_too_many_components
1814.png,demasiados componentes/células segmentadas,warning_too_many_components
1815.png,demasiados componentes/células segmentadas,warning_too_many_components
1822.png,demasiados componentes/células segmentadas,warning_too_many_components
1823.png,demasiados componentes/células segmentadas,warning_too_many_components
1825.png,demasiados componentes/células segmentadas,warning_too_many_components
1826.png,demasiados componentes/células segmentadas,warning_too_many_components
1828.png,demasiados componentes/células segmentadas,warning_too_many_components
1830.png,demasiados componentes/células segmentadas,warning_too_many_components
1831.png,demasiados componentes/células segmentadas,warning_too_many_components
1833.png,demasiados componentes/células segmentadas,warning_too_many_components
1834.png,demasiados componentes/células segmentadas,warning_too_many_components
1835.png,demasiados componentes/células segmentadas,warning_too_many_components
1836.png,demasiados componentes/células segmentadas,warning_too_many_components
1837.png,demasiados componentes/células segmentadas,warning_too_many_components
1841.png,demasiados componentes/células segmentadas,warning_too_many_components
1842.png,demasiados componentes/células segmentadas,warning_too_many_components
1843.png,demasiados componentes/células segmentadas,warning_too_many_components
1845.png,demasiados componentes/células segmentadas,warning_too_many_components
1846.png,demasiados componentes/células segmentadas,warning_too_many_components
1847.png,demasiados componentes/células segmentadas,warning_too_many_components
1849.png,demasiados componentes/células segmentadas,warning_too_many_components
1850.png,demasiados componentes/células segmentadas,warning_too_many_components
1851.png,demasiados componentes/células segmentadas,warning_too_many_components
1854.png,demasiados componentes/células segmentadas,warning_too_many_components
1855.png,demasiados componentes/células segmentadas,warning_too_many_components
1856.png,demasiados componentes/células segmentadas,warning_too_many_components
1859.png,demasiados componentes/células segmentadas,warning_too_many_components
1863.png,demasiados componentes/células segmentadas,warning_too_many_components
1865.png,demasiados componentes/células segmentadas,warning_too_many_components
1866.png,demasiados componentes/células segmentadas,warning_too_many_components
1867.png,demasiados componentes/células segmentadas,warning_too_many_components
1868.png,demasiados componentes/células segmentadas,warning_too_many_components
1871.png,demasiados componentes/células segmentadas,warning_too_many_components
1872.png,demasiados componentes/células segmentadas,warning_too_many_components
1873.png,demasiados componentes/células segmentadas,warning_too_many_components
1874.png,demasiados componentes/células segmentadas,warning_too_many_components
1875.png,demasiados componentes/células segmentadas,warning_too_many_components
1876.png,demasiados componentes/células segmentadas,warning_too_many_components
1877.png,demasiados componentes/células segmentadas,warning_too_many_components
1879.png,demasiados componentes/células segmentadas,warning_too_many_components
1882.png,demasiados componentes/células segmentadas,warning_too_many_components
1883.png,demasiados componentes/células segmentadas,warning_too_many_components
1884.png,demasiados componentes/células segmentadas,warning_too_many_components
1885.png,demasiados componentes/células segmentadas,warning_too_many_components
1888.png,demasiados componentes/células segmentadas,warning_too_many_components
1889.png,demasiados componentes/células segmentadas,warning_too_many_components
1892.png,demasiados componentes/células segmentadas,warning_too_many_components
1893.png,demasiados componentes/células segmentadas,warning_too_many_components
1895.png,demasiados componentes/células segmentadas,warning_too_many_components
1896.png,demasiados componentes/células segmentadas,warning_too_many_components
1897.png,demasiados componentes/células segmentadas,warning_too_many_components
1898.png,demasiados componentes/células segmentadas,warning_too_many_components
1900.png,demasiados componentes/células segmentadas,warning_too_many_components
1901.png,demasiados componentes/células segmentadas,warning_too_many_components
1902.png,demasiados componentes/células segmentadas,warning_too_many_components
1903.png,demasiados componentes/células segmentadas,warning_too_many_components
1905.png,demasiados componentes/células segmentadas,warning_too_many_components
1909.png,demasiados componentes/células segmentadas,warning_too_many_components
1910.png,demasiados componentes/células segmentadas,warning_too_many_components
1911.png,demasiados componentes/células segmentadas,warning_too_many_components
1912.png,demasiados componentes/células segmentadas,warning_too_many_components
1913.png,demasiados componentes/células segmentadas,warning_too_many_components
1915.png,demasiados componentes/células segmentadas,warning_too_many_components
1916.png,demasiados componentes/células segmentadas,warning_too_many_components
1917.png,demasiados componentes/células segmentadas,warning_too_many_components
1918.png,demasiados componentes/células segmentadas,warning_too_many_components
1919.png,demasiados componentes/células segmentadas,warning_too_many_components
1920.png,demasiados componentes/células segmentadas,warning_too_many_components
1921.png,demasiados componentes/células segmentadas,warning_too_many_components
1922.png,demasiados componentes/células segmentadas,warning_too_many_components
1923.png,demasiados componentes/células segmentadas,warning_too_many_components
1924.png,demasiados componentes/células segmentadas,warning_too_many_components
1925.png,demasiados componentes/células segmentadas,warning_too_many_components
1927.png,demasiados componentes/células segmentadas,warning_too_many_components
1929.png,demasiados componentes/células segmentadas,warning_too_many_components
1931.png,demasiados componentes/células segmentadas,warning_too_many_components
1932.png,demasiados componentes/células segmentadas,warning_too_many_components
1933.png,demasiados componentes/células segmentadas,warning_too_many_components
1935.png,demasiados componentes/células segmentadas,warning_too_many_components
1936.png,demasiados componentes/células segmentadas,warning_too_many_components
1937.png,demasiados componentes/células segmentadas,warning_too_many_components
1938.png,demasiados componentes/células segmentadas,warning_too_many_components
1939.png,demasiados componentes/células segmentadas,warning_too_many_components
1940.png,demasiados componentes/células segmentadas,warning_too_many_components
1941.png,demasiados componentes/células segmentadas,warning_too_many_components
1942.png,demasiados componentes/células segmentadas,warning_too_many_components
1947.png,demasiados componentes/células segmentadas,warning_too_many_components
1948.png,demasiados componentes/células segmentadas,warning_too_many_components
1952.png,demasiados componentes/células segmentadas,warning_too_many_components
1954.png,demasiados componentes/células segmentadas,warning_too_many_components
1988.png,demasiados componentes/células segmentadas,warning_too_many_components
2004.png,demasiados componentes/células segmentadas,warning_too_many_components
2013.png,demasiados componentes/células segmentadas,warning_too_many_components
2015.png,demasiados componentes/células segmentadas,warning_too_many_components
2018.png,demasiados componentes/células segmentadas,warning_too_many_components
2019.png,demasiados componentes/células segmentadas,warning_too_many_components
2022.png,demasiados componentes/células segmentadas,warning_too_many_components
2025.png,demasiados componentes/células segmentadas,warning_too_many_components
2027.png,demasiados componentes/células segmentadas,warning_too_many_components
2033.png,demasiados componentes/células segmentadas,warning_too_many_components
2037.png,demasiados componentes/células segmentadas,warning_too_many_components
2040.png,demasiados componentes/células segmentadas,warning_too_many_components
2044.png,demasiados componentes/células segmentadas,warning_too_many_components
2046.png,demasiados componentes/células segmentadas,warning_too_many_components
2047.png,demasiados componentes/células segmentadas,warning_too_many_components
2048.png,demasiados componentes/células segmentadas,warning_too_many_components
2051.png,demasiados componentes/células segmentadas,warning_too_many_components
2053.png,demasiados componentes/células segmentadas,warning_too_many_components
2054.png,demasiados componentes/células segmentadas,warning_too_many_components
2055.png,demasiados componentes/células segmentadas,warning_too_many_components
2056.png,demasiados componentes/células segmentadas,warning_too_many_components
2057.png,demasiados componentes/células segmentadas,warning_too_many_components
2058.png,demasiados componentes/células segmentadas,warning_too_many_components
2060.png,demasiados componentes/células segmentadas,warning_too_many_components
2062.png,demasiados componentes/células segmentadas,warning_too_many_components
2071.png,demasiados componentes/células segmentadas,warning_too_many_components
2072.png,demasiados componentes/células segmentadas,warning_too_many_components
2073.png,demasiados componentes/células segmentadas,warning_too_many_components
2075.png,demasiados componentes/células segmentadas,warning_too_many_components
2076.png,demasiados componentes/células segmentadas,warning_too_many_components
2080.png,demasiados componentes/células segmentadas,warning_too_many_components
2081.png,demasiados componentes/células segmentadas,warning_too_many_components
2082.png,demasiados componentes/células segmentadas,warning_too_many_components
2083.png,demasiados componentes/células segmentadas,warning_too_many_components
2084.png,demasiados componentes/células segmentadas,warning_too_many_components
2086.png,demasiados componentes/células segmentadas,warning_too_many_components
2089.png,demasiados componentes/células segmentadas,warning_too_many_components
2091.png,demasiados componentes/células segmentadas,warning_too_many_components
2092.png,demasiados componentes/células segmentadas,warning_too_many_components
2093.png,demasiados componentes/células segmentadas,warning_too_many_components
2095.png,demasiados componentes/células segmentadas,warning_too_many_components
2097.png,demasiados componentes/células segmentadas,warning_too_many_components
2098.png,demasiados componentes/células segmentadas,warning_too_many_components
2099.png,demasiados componentes/células segmentadas,warning_too_many_components
2100.png,demasiados componentes/células segmentadas,warning_too_many_components
2101.png,demasiados componentes/células segmentadas,warning_too_many_components
2103.png,demasiados componentes/células segmentadas,warning_too_many_components
2104.png,demasiados componentes/células segmentadas,warning_too_many_components
2105.png,demasiados componentes/células segmentadas,warning_too_many_components
2106.png,demasiados componentes/células segmentadas,warning_too_many_components
2110.png,demasiados componentes/células segmentadas,warning_too_many_components
2112.png,demasiados componentes/células segmentadas,warning_too_many_components
2113.png,demasiados componentes/células segmentadas,warning_too_many_components
2114.png,demasiados componentes/células segmentadas,warning_too_many_components
2115.png,demasiados componentes/células segmentadas,warning_too_many_components
2116.png,demasiados componentes/células segmentadas,warning_too_many_components
2120.png,demasiados componentes/células segmentadas,warning_too_many_components
2121.png,demasiados componentes/células segmentadas,warning_too_many_components
2126.png,demasiados componentes/células segmentadas,warning_too_many_components
2127.png,demasiados componentes/células segmentadas,warning_too_many_components
2130.png,demasiados componentes/células segmentadas,warning_too_many_components
2135.png,demasiados componentes/células segmentadas,warning_too_many_components
2136.png,demasiados componentes/células segmentadas,warning_too_many_components
2138.png,demasiados componentes/células segmentadas,warning_too_many_components
2140.png,demasiados componentes/células segmentadas,warning_too_many_components
2141.png,demasiados componentes/células segmentadas,warning_too_many_components
2142.png,demasiados componentes/células segmentadas,warning_too_many_components
2145.png,demasiados componentes/células segmentadas,warning_too_many_components
2146.png,demasiados componentes/células segmentadas,warning_too_many_components
2147.png,demasiados componentes/células segmentadas,warning_too_many_components
2149.png,demasiados componentes/células segmentadas,warning_too_many_components
2152.png,demasiados componentes/células segmentadas,warning_too_many_components
2154.png,demasiados componentes/células segmentadas,warning_too_many_components
2155.png,demasiados componentes/células segmentadas,warning_too_many_components
2156.png,demasiados componentes/células segmentadas,warning_too_many_components
2159.png,demasiados componentes/células segmentadas,warning_too_many_components
2161.png,demasiados componentes/células segmentadas,warning_too_many_components
2163.png,demasiados componentes/células segmentadas,warning_too_many_components
2164.png,demasiados componentes/células segmentadas,warning_too_many_components
2165.png,demasiados componentes/células segmentadas,warning_too_many_components
2166.png,demasiados componentes/células segmentadas,warning_too_many_components
2167.png,demasiados componentes/células segmentadas,warning_too_many_components
2169.png,demasiados componentes/células segmentadas,warning_too_many_components
2171.png,demasiados componentes/células segmentadas,warning_too_many_components
2173.png,demasiados componentes/células segmentadas,warning_too_many_components
2175.png,demasiados componentes/células segmentadas,warning_too_many_components
2178.png,demasiados componentes/células segmentadas,warning_too_many_components
2179.png,demasiados componentes/células segmentadas,warning_too_many_components
2180.png,demasiados componentes/células segmentadas,warning_too_many_components
2181.png,demasiados componentes/células segmentadas,warning_too_many_components
2184.png,demasiados componentes/células segmentadas,warning_too_many_components
2189.png,demasiados componentes/células segmentadas,warning_too_many_components
2193.png,demasiados componentes/células segmentadas,warning_too_many_components
2195.png,demasiados componentes/células segmentadas,warning_too_many_components
2196.png,demasiados componentes/células segmentadas,warning_too_many_components
2200.png,demasiados componentes/células segmentadas,warning_too_many_components
2203.png,demasiados componentes/células segmentadas,warning_too_many_components
2206.png,demasiados componentes/células segmentadas,warning_too_many_components
2208.png,demasiados componentes/células segmentadas,warning_too_many_components
2209.png,demasiados componentes/células segmentadas,warning_too_many_components
2211.png,demasiados componentes/células segmentadas,warning_too_many_components
2214.png,demasiados componentes/células segmentadas,warning_too_many_components
2215.png,demasiados componentes/células segmentadas,warning_too_many_components
2216.png,demasiados componentes/células segmentadas,warning_too_many_components
2217.png,demasiados componentes/células segmentadas,warning_too_many_components
2222.png,demasiados componentes/células segmentadas,warning_too_many_components
2235.png,demasiados componentes/células segmentadas,warning_too_many_components
2236.png,demasiados componentes/células segmentadas,warning_too_many_components
2237.png,demasiados componentes/células segmentadas,warning_too_many_components
2239.png,demasiados componentes/células segmentadas,warning_too_many_components
2240.png,demasiados componentes/células segmentadas,warning_too_many_components
2243.png,demasiados componentes/células segmentadas,warning_too_many_components
2244.png,demasiados componentes/células segmentadas,warning_too_many_components
2246.png,demasiados componentes/células segmentadas,warning_too_many_components
2247.png,demasiados componentes/células segmentadas,warning_too_many_components
2248.png,demasiados componentes/células segmentadas,warning_too_many_components
2249.png,demasiados componentes/células segmentadas,warning_too_many_components
2250.png,demasiados componentes/células segmentadas,warning_too_many_components
2251.png,demasiados componentes/células segmentadas,warning_too_many_components
2255.png,demasiados componentes/células segmentadas,warning_too_many_components
2256.png,demasiados componentes/células segmentadas,warning_too_many_components
2257.png,demasiados componentes/células segmentadas,warning_too_many_components
2258.png,demasiados componentes/células segmentadas,warning_too_many_components
2259.png,demasiados componentes/células segmentadas,warning_too_many_components
2264.png,demasiados componentes/células segmentadas,warning_too_many_components
2266.png,demasiados componentes/células segmentadas,warning_too_many_components
2267.png,demasiados componentes/células segmentadas,warning_too_many_components
2268.png,demasiados componentes/células segmentadas,warning_too_many_components
2270.png,demasiados componentes/células segmentadas,warning_too_many_components
2274.png,demasiados componentes/células segmentadas,warning_too_many_components
2275.png,demasiados componentes/células segmentadas,warning_too_many_components
2276.png,demasiados componentes/células segmentadas,warning_too_many_components
2277.png,demasiados componentes/células segmentadas,warning_too_many_components
2279.png,demasiados componentes/células segmentadas,warning_too_many_components
2280.png,demasiados componentes/células segmentadas,warning_too_many_components
2282.png,demasiados componentes/células segmentadas,warning_too_many_components
2284.png,demasiados componentes/células segmentadas,warning_too_many_components
2287.png,demasiados componentes/células segmentadas,warning_too_many_components
2288.png,demasiados componentes/células segmentadas,warning_too_many_components
2289.png,demasiados componentes/células segmentadas,warning_too_many_components
2290.png,demasiados componentes/células segmentadas,warning_too_many_components
2291.png,demasiados componentes/células segmentadas,warning_too_many_components
2292.png,demasiados componentes/células segmentadas,warning_too_many_components
2294.png,demasiados componentes/células segmentadas,warning_too_many_components
2295.png,demasiados componentes/células segmentadas,warning_too_many_components
2296.png,demasiados componentes/células segmentadas,warning_too_many_components
2300.png,demasiados componentes/células segmentadas,warning_too_many_components
2302.png,demasiados componentes/células segmentadas,warning_too_many_components
2305.png,demasiados componentes/células segmentadas,warning_too_many_components
2306.png,demasiados componentes/células segmentadas,warning_too_many_components
2307.png,demasiados componentes/células segmentadas,warning_too_many_components
2309.png,demasiados componentes/células segmentadas,warning_too_many_components
2310.png,demasiados componentes/células segmentadas,warning_too_many_components
2313.png,demasiados componentes/células segmentadas,warning_too_many_components
2314.png,demasiados componentes/células segmentadas,warning_too_many_components
2316.png,demasiados componentes/células segmentadas,warning_too_many_components
2318.png,demasiados componentes/células segmentadas,warning_too_many_components
2319.png,demasiados componentes/células segmentadas,warning_too_many_components
2321.png,demasiados componentes/células segmentadas,warning_too_many_components
2323.png,demasiados componentes/células segmentadas,warning_too_many_components
2324.png,demasiados componentes/células segmentadas,warning_too_many_components
2326.png,demasiados componentes/células segmentadas,warning_too_many_components
2329.png,demasiados componentes/células segmentadas,warning_too_many_components
2330.png,demasiados componentes/células segmentadas,warning_too_many_components
2333.png,demasiados componentes/células segmentadas,warning_too_many_components
2334.png,demasiados componentes/células segmentadas,warning_too_many_components
2335.png,demasiados componentes/células segmentadas,warning_too_many_components
2337.png,demasiados componentes/células segmentadas,warning_too_many_components
2338.png,demasiados componentes/células segmentadas,warning_too_many_components
2339.png,demasiados componentes/células segmentadas,warning_too_many_components
2340.png,demasiados componentes/células segmentadas,warning_too_many_components
2342.png,demasiados componentes/células segmentadas,warning_too_many_components
2343.png,demasiados componentes/células segmentadas,warning_too_many_components
2344.png,demasiados componentes/células segmentadas,warning_too_many_components
2345.png,demasiados componentes/células segmentadas,warning_too_many_components
2346.png,demasiados componentes/células segmentadas,warning_too_many_components
2348.png,demasiados componentes/células segmentadas,warning_too_many_components
2352.png,demasiados componentes/células segmentadas,warning_too_many_components
2355.png,demasiados componentes/células segmentadas,warning_too_many_components
2357.png,demasiados componentes/células segmentadas,warning_too_many_components
2358.png,demasiados componentes/células segmentadas,warning_too_many_components
2359.png,demasiados componentes/células segmentadas,warning_too_many_components
2360.png,demasiados componentes/células segmentadas,warning_too_many_components
2361.png,demasiados componentes/células segmentadas,warning_too_many_components
2362.png,demasiados componentes/células segmentadas,warning_too_many_components
2363.png,demasiados componentes/células segmentadas,warning_too_many_components
2367.png,demasiados componentes/células segmentadas,warning_too_many_components
2368.png,demasiados componentes/células segmentadas,warning_too_many_components
2369.png,demasiados componentes/células segmentadas,warning_too_many_components
2370.png,demasiados componentes/células segmentadas,warning_too_many_components
2372.png,demasiados componentes/células segmentadas,warning_too_many_components
2373.png,demasiados componentes/células segmentadas,warning_too_many_components
2375.png,demasiados componentes/células segmentadas,warning_too_many_components
2376.png,demasiados componentes/células segmentadas,warning_too_many_components
2378.png,demasiados componentes/células segmentadas,warning_too_many_components
2381.png,demasiados componentes/células segmentadas,warning_too_many_components
2385.png,demasiados componentes/células segmentadas,warning_too_many_components
2386.png,demasiados componentes/células segmentadas,warning_too_many_components
2387.png,demasiados componentes/células segmentadas,warning_too_many_components
2388.png,demasiados componentes/células segmentadas,warning_too_many_components
2390.png,demasiados componentes/células segmentadas,warning_too_many_components
2392.png,demasiados componentes/células segmentadas,warning_too_many_components
2393.png,demasiados componentes/células segmentadas,warning_too_many_components
2395.png,demasiados componentes/células segmentadas,warning_too_many_components
2396.png,demasiados componentes/células segmentadas,warning_too_many_components
2397.png,demasiados componentes/células segmentadas,warning_too_many_components
2398.png,demasiados componentes/células segmentadas,warning_too_many_components
2400.png,demasiados componentes/células segmentadas,warning_too_many_components
2406.png,demasiados componentes/células segmentadas,warning_too_many_components
2407.png,demasiados componentes/células segmentadas,warning_too_many_components
2409.png,demasiados componentes/células segmentadas,warning_too_many_components
2410.png,demasiados componentes/células segmentadas,warning_too_many_components
2413.png,demasiados componentes/células segmentadas,warning_too_many_components
2414.png,demasiados componentes/células segmentadas,warning_too_many_components
2415.png,demasiados componentes/células segmentadas,warning_too_many_components
2416.png,demasiados componentes/células segmentadas,warning_too_many_components
2417.png,demasiados componentes/células segmentadas,warning_too_many_components
2421.png,demasiados componentes/células segmentadas,warning_too_many_components
2424.png,demasiados componentes/células segmentadas,warning_too_many_components
2429.png,demasiados componentes/células segmentadas,warning_too_many_components
2431.png,demasiados componentes/células segmentadas,warning_too_many_components
2437.png,demasiados componentes/células segmentadas,warning_too_many_components
2439.png,demasiados componentes/células segmentadas,warning_too_many_components
2441.png,demasiados componentes/células segmentadas,warning_too_many_components
2443.png,demasiados componentes/células segmentadas,warning_too_many_components
2449.png,demasiados componentes/células segmentadas,warning_too_many_components
2450.png,demasiados componentes/células segmentadas,warning_too_many_components
2458.png,demasiados componentes/células segmentadas,warning_too_many_components
2459.png,demasiados componentes/células segmentadas,warning_too_many_components
2460.png,demasiados componentes/células segmentadas,warning_too_many_components
2461.png,demasiados componentes/células segmentadas,warning_too_many_components
2462.png,demasiados componentes/células segmentadas,warning_too_many_components
2463.png,demasiados componentes/células segmentadas,warning_too_many_components
2470.png,demasiados componentes/células segmentadas,warning_too_many_components
2471.png,demasiados componentes/células segmentadas,warning_too_many_components
2479.png,demasiados componentes/células segmentadas,warning_too_many_components
2482.png,demasiados componentes/células segmentadas,warning_too_many_components
2483.png,demasiados componentes/células segmentadas,warning_too_many_components
2485.png,demasiados componentes/células segmentadas,warning_too_many_components
2493.png,demasiados componentes/células segmentadas,warning_too_many_components
2496.png,demasiados componentes/células segmentadas,warning_too_many_components
2500.png,demasiados componentes/células segmentadas,warning_too_many_components
2504.png,demasiados componentes/células segmentadas,warning_too_many_components
2510.png,demasiados componentes/células segmentadas,warning_too_many_components
2511.png,demasiados componentes/células segmentadas,warning_too_many_components
2513.png,demasiados componentes/células segmentadas,warning_too_many_components
2515.png,demasiados componentes/células segmentadas,warning_too_many_components
2518.png,demasiados componentes/células segmentadas,warning_too_many_components
2519.png,demasiados componentes/células segmentadas,warning_too_many_components
2520.png,demasiados componentes/células segmentadas,warning_too_many_components
2521.png,demasiados componentes/células segmentadas,warning_too_many_components
2522.png,demasiados componentes/células segmentadas,warning_too_many_components
2523.png,demasiados componentes/células segmentadas,warning_too_many_components
2524.png,demasiados componentes/células segmentadas,warning_too_many_components
2525.png,demasiados componentes/células segmentadas,warning_too_many_components
2526.png,demasiados componentes/células segmentadas,warning_too_many_components
2527.png,demasiados componentes/células segmentadas,warning_too_many_components
2529.png,demasiados componentes/células segmentadas,warning_too_many_components
2531.png,demasiados componentes/células segmentadas,warning_too_many_components
2533.png,demasiados componentes/células segmentadas,warning_too_many_components
2534.png,demasiados componentes/células segmentadas,warning_too_many_components
2535.png,demasiados componentes/células segmentadas,warning_too_many_components
2536.png,demasiados componentes/células segmentadas,warning_too_many_components
2537.png,demasiados componentes/células segmentadas,warning_too_many_components
2539.png,demasiados componentes/células segmentadas,warning_too_many_components
2545.png,demasiados componentes/células segmentadas,warning_too_many_components
2546.png,demasiados componentes/células segmentadas,warning_too_many_components
2547.png,demasiados componentes/células segmentadas,warning_too_many_components
2548.png,demasiados componentes/células segmentadas,warning_too_many_components
2549.png,demasiados componentes/células segmentadas,warning_too_many_components
2550.png,demasiados componentes/células segmentadas,warning_too_many_components
2551.png,demasiados componentes/células segmentadas,warning_too_many_components
2552.png,demasiados componentes/células segmentadas,warning_too_many_components
2553.png,demasiados componentes/células segmentadas,warning_too_many_components
2554.png,demasiados componentes/células segmentadas,warning_too_many_components
2557.png,demasiados componentes/células segmentadas,warning_too_many_components
2558.png,demasiados componentes/células segmentadas,warning_too_many_components
2559.png,demasiados componentes/células segmentadas,warning_too_many_components
2561.png,demasiados componentes/células segmentadas,warning_too_many_components
2563.png,demasiados componentes/células segmentadas,warning_too_many_components
2564.png,demasiados componentes/células segmentadas,warning_too_many_components
2565.png,demasiados componentes/células segmentadas,warning_too_many_components
2566.png,demasiados componentes/células segmentadas,warning_too_many_components
2567.png,demasiados componentes/células segmentadas,warning_too_many_components
2568.png,demasiados componentes/células segmentadas,warning_too_many_components
2569.png,demasiados componentes/células segmentadas,warning_too_many_components
2571.png,demasiados componentes/células segmentadas,warning_too_many_components
2573.png,demasiados componentes/células segmentadas,warning_too_many_components
2575.png,demasiados componentes/células segmentadas,warning_too_many_components
2576.png,demasiados componentes/células segmentadas,warning_too_many_components
2577.png,demasiados componentes/células segmentadas,warning_too_many_components
2579.png,demasiados componentes/células segmentadas,warning_too_many_components
2580.png,demasiados componentes/células segmentadas,warning_too_many_components
2581.png,demasiados componentes/células segmentadas,warning_too_many_components
2582.png,demasiados componentes/células segmentadas,warning_too_many_components
2583.png,demasiados componentes/células segmentadas,warning_too_many_components
2585.png,demasiados componentes/células segmentadas,warning_too_many_components
2589.png,demasiados componentes/células segmentadas,warning_too_many_components
2591.png,demasiados componentes/células segmentadas,warning_too_many_components
2593.png,demasiados componentes/células segmentadas,warning_too_many_components
2594.png,demasiados componentes/células segmentadas,warning_too_many_components
2597.png,demasiados componentes/células segmentadas,warning_too_many_components
2599.png,demasiados componentes/células segmentadas,warning_too_many_components
2602.png,demasiados componentes/células segmentadas,warning_too_many_components
2603.png,demasiados componentes/células segmentadas,warning_too_many_components
2604.png,demasiados componentes/células segmentadas,warning_too_many_components
2605.png,demasiados componentes/células segmentadas,warning_too_many_components
2607.png,demasiados componentes/células segmentadas,warning_too_many_components
2608.png,demasiados componentes/células segmentadas,warning_too_many_components
2609.png,demasiados componentes/células segmentadas,warning_too_many_components
2611.png,demasiados componentes/células segmentadas,warning_too_many_components
2613.png,demasiados componentes/células segmentadas,warning_too_many_components
2614.png,demasiados componentes/células segmentadas,warning_too_many_components
2615.png,demasiados componentes/células segmentadas,warning_too_many_components
2617.png,demasiados componentes/células segmentadas,warning_too_many_components
2618.png,demasiados componentes/células segmentadas,warning_too_many_components
2619.png,demasiados componentes/células segmentadas,warning_too_many_components
2621.png,demasiados componentes/células segmentadas,warning_too_many_components
2622.png,demasiados componentes/células segmentadas,warning_too_many_components
2623.png,demasiados componentes/células segmentadas,warning_too_many_components
2624.png,demasiados componentes/células segmentadas,warning_too_many_components
2625.png,demasiados componentes/células segmentadas,warning_too_many_components
2626.png,demasiados componentes/células segmentadas,warning_too_many_components
2627.png,demasiados componentes/células segmentadas,warning_too_many_components
2628.png,demasiados componentes/células segmentadas,warning_too_many_components
2631.png,demasiados componentes/células segmentadas,warning_too_many_components
2632.png,demasiados componentes/células segmentadas,warning_too_many_components
2633.png,demasiados componentes/células segmentadas,warning_too_many_components
2634.png,demasiados componentes/células segmentadas,warning_too_many_components
2635.png,demasiados componentes/células segmentadas,warning_too_many_components
2636.png,demasiados componentes/células segmentadas,warning_too_many_components
2638.png,demasiados componentes/células segmentadas,warning_too_many_components
2639.png,demasiados componentes/células segmentadas,warning_too_many_components
2640.png,demasiados componentes/células segmentadas,warning_too_many_components
2641.png,demasiados componentes/células segmentadas,warning_too_many_components
2642.png,demasiados componentes/células segmentadas,warning_too_many_components
2643.png,demasiados componentes/células segmentadas,warning_too_many_components
2644.png,demasiados componentes/células segmentadas,warning_too_many_components
2645.png,demasiados componentes/células segmentadas,warning_too_many_components
2646.png,demasiados componentes/células segmentadas,warning_too_many_components
2648.png,demasiados componentes/células segmentadas,warning_too_many_components
2649.png,demasiados componentes/células segmentadas,warning_too_many_components
2651.png,demasiados componentes/células segmentadas,warning_too_many_components
2652.png,demasiados componentes/células segmentadas,warning_too_many_components
